,genre,tempo,time sig,mode,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence
21243,gospel,108.0,4,0,0.322,0.488,0.389,0.0,0.299,-10.715,0.0672,0.353
21244,gospel,84.0,4,1,0.000992,0.467,0.708,0.0,0.238,-4.149,0.0269,0.422
21245,gospel,146.0,4,1,0.684,0.442,0.33,0.0,0.163,-8.831,0.0428,0.45
21246,gospel,79.0,4,1,0.508,0.403,0.513,0.0,0.212,-6.478,0.0363,0.194
21247,gospel,91.0,4,1,0.0348,0.529,0.939,0.0,0.969,-4.275,0.168,0.473
21248,gospel,186.0,4,0,0.154,0.453,0.963,0.0,0.344,-3.067,0.351,0.374
21249,gospel,112.0,4,0,0.277,0.805,0.947,5.36e-05,0.628,-3.484,0.107,0.933
21250,gospel,130.0,4,1,0.275,0.508,0.627,0.0,0.145,-7.79,0.109,0.326
21251,gospel,115.0,4,1,0.0292,0.665,0.957,0.0,0.0851,-6.071,0.141,0.503
21252,gospel,125.0,4,1,0.389,0.701,0.391,0.0,0.0303,-14.361,0.0315,0.683
21253,gospel,74.0,4,1,0.19,0.528,0.686,0.0,0.0912,-4.007,0.051,0.213
21254,gospel,116.0,3,1,0.188,0.395,0.518,0.0,0.112,-8.962,0.057,0.358
21255,gospel,148.0,4,1,0.558,0.572,0.58,0.0,0.68,-7.132,0.137,0.537
21256,gospel,166.0,4,1,0.0555,0.515,0.855,4.53e-05,0.199,-4.593,0.221,0.729
21257,gospel,149.0,4,0,0.615,0.56,0.401,1.6e-06,0.14,-10.864,0.0402,0.271
21258,gospel,110.0,4,0,0.171,0.821,0.854,0.000166,0.636,-5.067,0.0708,0.824
21259,gospel,120.0,4,1,0.238,0.627,0.397,2.73e-05,0.103,-8.765,0.0292,0.219
21260,gospel,100.0,4,1,0.0488,0.403,0.969,0.0,0.681,-4.932,0.18,0.269
21261,gospel,85.0,4,0,0.0756,0.796,0.61,0.0,0.14,-5.427,0.319,0.767
21262,gospel,146.0,4,1,0.138,0.604,0.918,0.0,0.985,-7.651,0.0898,0.694
21263,gospel,85.0,4,1,0.65,0.625,0.321,2.57e-05,0.296,-11.331,0.0349,0.397
21264,gospel,106.0,4,1,0.899,0.419,0.28,1.32e-06,0.109,-10.064,0.0362,0.167
21265,gospel,93.0,3,1,0.434,0.126,0.211,0.872,0.103,-16.164,0.0343,0.156
21266,gospel,100.0,4,1,0.509,0.36,0.681,0.0,0.583,-8.018,0.0594,0.388
21267,gospel,115.0,4,1,0.0278,0.805,0.705,1.26e-06,0.931,-5.052,0.0731,0.622
21268,gospel,77.0,4,0,0.662,0.547,0.697,0.0,0.279,-6.504,0.0436,0.572
21269,gospel,110.0,4,0,0.169,0.789,0.683,0.00107,0.0469,-6.29,0.068,0.776
21270,gospel,190.0,4,1,0.0571,0.632,0.85,0.0,0.309,-6.818,0.335,0.519
21271,gospel,131.0,4,1,0.964,0.526,0.166,0.0,0.229,-15.227,0.0859,0.549
21272,gospel,93.0,4,1,0.0217,0.718,0.77,1.46e-05,0.36,-5.077,0.0344,0.785
21273,gospel,77.0,4,1,0.178,0.474,0.577,0.0,0.307,-6.37,0.0991,0.488
21274,gospel,91.0,4,1,0.293,0.432,0.885,0.0,0.38,-5.219,0.206,0.287
21275,gospel,84.0,1,1,0.886,0.26,0.385,0.0,0.341,-10.581,0.0342,0.31
21276,gospel,97.0,4,0,0.134,0.539,0.94,0.0,0.975,-3.797,0.124,0.479
21277,gospel,58.0,4,1,0.228,0.506,0.71,0.0,0.326,-6.045,0.153,0.432
21278,gospel,130.0,4,1,0.21,0.557,0.901,0.0,0.936,-7.867,0.155,0.482
21279,gospel,180.0,4,1,0.0821,0.582,0.874,1.25e-06,0.276,-3.749,0.305,0.689
21280,gospel,95.0,4,0,0.0284,0.905,0.882,0.000288,0.109,-4.677,0.24,0.634
21281,gospel,176.0,4,1,0.118,0.434,0.867,0.0,0.423,-4.772,0.178,0.595
21282,gospel,97.0,4,1,0.0378,0.438,0.847,0.0,0.701,-6.152,0.168,0.44
21283,gospel,88.0,3,0,0.00156,0.266,0.887,1.18e-05,0.836,-6.028,0.199,0.287
21284,gospel,100.0,4,1,0.179,0.537,0.582,0.0,0.366,-6.923,0.0515,0.346
21285,gospel,99.0,4,1,0.864,0.374,0.283,0.0,0.139,-11.601,0.031,0.158
21286,gospel,130.0,5,1,0.0101,0.417,0.289,0.933,0.0989,-12.173,0.0324,0.055
21287,gospel,91.0,4,0,0.14,0.838,0.633,2.22e-06,0.0389,-6.882,0.0771,0.737
21288,gospel,73.0,4,1,0.695,0.385,0.645,2.7e-05,0.105,-6.429,0.104,0.527
21289,gospel,122.0,4,1,0.305,0.669,0.686,6.16e-06,0.916,-11.654,0.121,0.592
21290,gospel,119.0,4,1,0.229,0.497,0.629,0.0,0.187,-4.755,0.0443,0.277
21291,gospel,86.0,4,1,0.394,0.506,0.798,0.0,0.603,-6.891,0.0623,0.392
21292,gospel,89.0,4,1,0.374,0.531,0.873,0.0,0.0583,-4.986,0.0702,0.444
21293,gospel,75.0,4,1,0.295,0.702,0.436,0.0,0.0914,-8.147,0.093,0.248
21294,gospel,112.0,4,1,0.00546,0.629,0.957,2.73e-06,0.548,-5.049,0.161,0.48
21295,gospel,114.0,4,1,0.135,0.49,0.331,0.000389,0.23,-10.501,0.0285,0.106
21296,gospel,136.0,3,1,0.575,0.327,0.626,0.0,0.142,-6.106,0.0518,0.244
21297,gospel,78.0,4,1,0.551,0.682,0.502,0.0,0.101,-7.591,0.0579,0.46
21298,gospel,107.0,4,0,0.122,0.668,0.963,0.0,0.498,-5.294,0.0444,0.799
21299,gospel,113.0,4,0,0.00399,0.766,0.628,0.000752,0.359,-7.033,0.0457,0.737
21300,gospel,104.0,4,1,0.598,0.651,0.56,0.0,0.0873,-7.012,0.053,0.297
21301,gospel,177.0,4,0,0.17,0.339,0.581,0.0,0.111,-5.005,0.0425,0.353
21302,gospel,111.0,4,1,0.106,0.812,0.73,0.0,0.458,-6.316,0.0772,0.399
21303,gospel,89.0,5,1,0.532,0.289,0.577,0.0,0.127,-7.081,0.033,0.261
21304,gospel,120.0,4,0,0.197,0.647,0.581,0.0,0.239,-6.668,0.0337,0.316
21305,gospel,93.0,4,0,0.346,0.674,0.563,0.0,0.321,-7.867,0.0351,0.619
21306,gospel,167.0,3,0,0.351,0.616,0.835,2.49e-05,0.118,-7.516,0.29,0.654
21307,gospel,117.0,1,1,0.878,0.349,0.395,0.0,0.263,-9.651,0.0356,0.406
21308,gospel,190.0,4,1,0.265,0.621,0.814,1.46e-06,0.267,-5.453,0.293,0.864
21309,gospel,113.0,4,1,0.0155,0.362,0.685,0.0,0.569,-6.53,0.0535,0.161
21310,gospel,120.0,4,0,0.0949,0.713,0.819,0.0,0.55,-5.863,0.249,0.593
21311,gospel,148.0,4,1,0.338,0.334,0.483,1.85e-06,0.152,-8.109,0.0844,0.147
21312,gospel,108.0,4,1,0.269,0.336,0.907,0.0,0.87,-7.134,0.108,0.378
21313,gospel,100.0,4,1,0.013,0.686,0.922,2.87e-05,0.187,-3.761,0.0763,0.714
21314,gospel,171.0,3,0,0.0231,0.171,0.691,0.0921,0.238,-7.088,0.0382,0.38
21315,gospel,182.0,4,1,0.00115,0.66,0.753,0.212,0.356,-5.739,0.272,0.211
21316,gospel,114.0,4,1,0.833,0.557,0.227,2.77e-06,0.12,-16.747,0.0306,0.304
21317,gospel,105.0,4,0,0.7,0.414,0.402,0.0,0.365,-8.911,0.0427,0.171
21318,gospel,131.0,4,0,0.000105,0.511,0.818,0.000217,0.931,-6.827,0.0943,0.369
21319,gospel,116.0,4,1,0.923,0.386,0.153,0.0,0.18,-15.72,0.035,0.208
21320,gospel,99.0,4,1,0.571,0.291,0.738,0.0,0.679,-5.307,0.0893,0.345
21321,gospel,111.0,4,1,0.15,0.615,0.479,0.0,0.0765,-9.626,0.037,0.434
21322,gospel,120.0,4,0,0.00534,0.746,0.923,0.0,0.34,-4.72,0.129,0.705
21323,gospel,98.0,4,1,0.75,0.35,0.471,0.0,0.147,-6.904,0.0367,0.312
21324,gospel,144.0,4,1,0.5,0.543,0.509,0.0,0.36,-5.521,0.0334,0.506
21325,gospel,90.0,4,0,0.00386,0.513,0.94,3.28e-06,0.336,-8.364,0.0914,0.855
21326,gospel,112.0,4,1,0.0829,0.658,0.904,0.0,0.966,-3.61,0.0928,0.575
21327,gospel,94.0,4,1,0.865,0.412,0.288,2.99e-06,0.0978,-10.263,0.0294,0.102
21328,gospel,148.0,4,1,0.499,0.35,0.792,0.0,0.254,-5.174,0.0464,0.417
21329,gospel,152.0,4,1,0.0251,0.251,0.874,2.92e-05,0.61,-4.097,0.0487,0.247
21330,goth,184.0,3,0,4.28e-05,0.315,0.911,0.0,0.369,-4.136,0.056,0.38
21331,goth,136.0,4,0,0.733,0.647,0.564,0.695,0.103,-11.177,0.144,0.765
21332,goth,129.0,4,1,0.0152,0.5,0.929,0.00707,0.136,-6.495,0.113,0.277
21333,goth,90.0,4,0,0.988,0.551,0.144,0.919,0.161,-26.866,0.0337,0.49
21334,goth,130.0,4,1,3.96e-05,0.753,0.751,0.748,0.0783,-9.372,0.0535,0.898
21335,goth,148.0,4,0,0.621,0.575,0.498,0.0,0.98,-14.134,0.0489,0.303
21336,goth,120.0,4,0,0.000313,0.569,0.733,0.0387,0.274,-6.056,0.0331,0.234
21337,goth,132.0,4,1,0.00023,0.489,0.85,0.000656,0.297,-7.459,0.0402,0.446
21338,goth,140.0,4,0,0.0846,0.492,0.655,0.0,0.084,-6.19,0.0447,0.188
21339,goth,78.0,4,1,0.0248,0.497,0.725,0.0475,0.334,-6.806,0.0286,0.684
21340,goth,109.0,4,0,0.0309,0.513,0.982,0.354,0.148,-2.665,0.0487,0.48
21341,goth,140.0,4,1,0.0209,0.512,0.909,4.31e-05,0.384,-4.452,0.0612,0.43
21342,goth,115.0,4,1,0.00903,0.662,0.8,0.0034,0.577,-11.272,0.0447,0.416
21343,goth,160.0,3,0,0.694,0.345,0.513,0.29,0.327,-13.247,0.0296,0.588
21344,goth,132.0,4,0,7.05e-06,0.436,0.868,0.0147,0.0524,-6.36,0.053,0.282
21345,goth,164.0,4,1,0.0197,0.25,0.92,0.715,0.23,-10.184,0.053,0.545
21346,goth,126.0,4,1,0.375,0.544,0.449,0.000649,0.096,-8.753,0.0275,0.156
21347,goth,128.0,4,1,0.0161,0.649,0.908,0.0277,0.343,-9.41,0.0453,0.509
21348,goth,82.0,4,1,0.285,0.427,0.623,0.25,0.185,-12.381,0.0377,0.398
21349,goth,80.0,4,1,0.00688,0.365,0.835,0.0146,0.229,-8.607,0.0765,0.299
21350,goth,144.0,4,1,0.0663,0.602,0.945,0.0,0.386,-3.293,0.0623,0.761
21351,goth,180.0,4,0,0.0711,0.365,0.894,0.000378,0.135,-5.491,0.0727,0.476
21352,goth,130.0,4,0,0.00139,0.438,0.663,0.284,0.146,-7.658,0.0329,0.385
21353,goth,180.0,4,0,0.00681,0.446,0.902,0.000317,0.0793,-5.328,0.0474,0.278
21354,goth,100.0,4,1,0.0683,0.661,0.798,0.754,0.109,-6.363,0.026,0.23
21355,goth,150.0,4,0,0.00617,0.396,0.747,0.00219,0.177,-5.49,0.0308,0.284
21356,goth,128.0,4,0,0.481,0.467,0.255,0.000531,0.126,-16.0,0.0314,0.205
21357,goth,120.0,4,0,0.0416,0.566,0.897,1.63e-05,0.0921,-4.499,0.0348,0.411
21358,goth,120.0,4,0,0.00557,0.223,0.88,1.24e-06,0.962,-6.252,0.0661,0.22
21359,goth,102.0,4,0,1.34e-05,0.416,0.817,0.00919,0.0941,-4.836,0.0303,0.125
21360,goth,123.0,4,1,0.000592,0.561,0.84,0.844,0.348,-7.01,0.0327,0.605
21361,goth,151.0,4,1,0.015,0.439,0.969,5.47e-05,0.14,-3.391,0.0469,0.8
21362,goth,160.0,4,1,0.00317,0.251,0.733,0.00106,0.291,-4.745,0.0435,0.392
21363,goth,81.0,4,1,0.175,0.454,0.74,0.000362,0.295,-5.607,0.0289,0.35
21364,goth,96.0,4,1,6.02e-05,0.471,0.917,0.0481,0.548,-4.379,0.0675,0.241
21365,goth,129.0,4,1,0.00182,0.435,0.799,0.00183,0.401,-7.909,0.0419,0.332
21366,goth,130.0,4,0,0.0101,0.51,0.746,0.00702,0.233,-4.386,0.0373,0.168
21367,goth,180.0,4,1,0.0839,0.457,0.434,0.00552,0.123,-10.445,0.0366,0.0822
21368,goth,150.0,4,1,0.00182,0.358,0.829,0.0575,0.108,-14.016,0.0436,0.316
21369,goth,124.0,4,1,0.132,0.522,0.85,0.0338,0.295,-4.769,0.0361,0.71
21370,goth,98.0,4,1,0.0515,0.329,0.757,0.00235,0.109,-6.604,0.0408,0.263
21371,goth,142.0,4,0,0.000508,0.437,0.947,1.2e-06,0.336,-4.837,0.0858,0.364
21372,goth,90.0,3,0,0.0748,0.2,0.856,0.00213,0.101,-4.657,0.074,0.0622
21373,goth,120.0,4,1,7.01e-05,0.606,0.508,0.26,0.109,-8.036,0.0275,0.0782
21374,goth,91.0,4,0,0.0822,0.454,0.82,0.848,0.222,-7.03,0.0389,0.355
21375,goth,137.0,4,0,0.00313,0.465,0.7,0.0,0.383,-12.433,0.0353,0.439
21376,goth,126.0,4,0,0.000983,0.474,0.842,2.36e-05,0.13,-3.602,0.0382,0.329
21377,goth,110.0,4,0,0.0035,0.661,0.697,0.575,0.106,-10.975,0.0267,0.773
21378,goth,139.0,4,0,0.197,0.482,0.755,1.01e-05,0.261,-9.602,0.111,0.156
21379,goth,90.0,4,1,0.0139,0.2,0.885,0.0533,0.296,-4.31,0.0566,0.289
21380,goth,140.0,4,0,3.79e-05,0.552,0.975,0.0263,0.301,-5.149,0.1,0.283
21381,goth,204.0,4,0,0.543,0.28,0.996,0.0891,0.339,-3.762,0.421,0.224
21382,goth,133.0,4,0,0.0867,0.502,0.918,0.000119,0.192,-4.607,0.0629,0.133
21383,goth,102.0,3,0,0.000466,0.36,0.91,8.7e-06,0.962,-6.067,0.073,0.124
21384,goth,120.0,4,1,0.0572,0.561,0.974,0.0,0.244,-5.178,0.113,0.337
21385,goth,124.0,4,1,1.9e-05,0.317,0.599,0.897,0.122,-8.434,0.0321,0.113
21386,goth,132.0,4,0,0.000209,0.53,0.648,0.00488,0.0974,-10.25,0.0274,0.487
21387,goth,124.0,4,0,0.00677,0.594,0.928,0.000153,0.123,-3.672,0.0558,0.412
21388,goth,146.0,4,0,3.33e-05,0.479,0.851,0.061,0.135,-5.956,0.0537,0.395
21389,goth,80.0,4,0,0.417,0.336,0.533,1.24e-05,0.0983,-6.654,0.0288,0.282
21390,goth,102.0,4,0,0.00128,0.511,0.773,0.00113,0.123,-4.71,0.0288,0.111
21391,goth,120.0,4,1,0.105,0.416,0.634,0.208,0.177,-6.5,0.0318,0.155
21392,goth,88.0,3,0,1.8e-05,0.146,0.952,0.68,0.128,-4.425,0.0656,0.357
21393,goth,128.0,4,0,0.00688,0.563,0.967,0.632,0.0519,-6.526,0.0394,0.556
21394,goth,145.0,4,0,0.0018,0.359,0.84,0.00883,0.0695,-5.001,0.0753,0.312
21395,goth,105.0,4,0,0.00041,0.498,0.812,0.237,0.113,-5.532,0.0316,0.12
21396,goth,141.0,4,0,0.643,0.578,0.346,2.68e-05,0.122,-10.502,0.0344,0.524
21397,goth,120.0,4,0,0.00306,0.525,0.848,0.00108,0.223,-4.247,0.0379,0.158
21398,goth,133.0,4,1,0.0061,0.608,0.497,3.76e-05,0.126,-12.127,0.0345,0.418
21399,goth,128.0,4,1,0.0139,0.351,0.767,0.0378,0.642,-8.241,0.0644,0.227
21400,goth,101.0,4,1,0.546,0.585,0.479,4.18e-05,0.0792,-12.249,0.0414,0.604
21401,goth,93.0,4,0,0.00104,0.434,0.967,4.28e-05,0.364,-5.935,0.0965,0.353
21402,goth,170.0,4,1,0.000258,0.199,0.932,0.411,0.392,-9.809,0.0604,0.383
21403,goth,120.0,4,0,0.000181,0.524,0.857,0.0,0.0618,-3.947,0.0381,0.221
21404,goth,135.0,4,1,0.0204,0.494,0.961,0.00181,0.31,-3.193,0.0648,0.551
21405,goth,169.0,4,0,0.00191,0.272,0.893,0.0816,0.154,-7.943,0.22,0.511
21406,goth,175.0,4,0,0.000263,0.294,0.752,0.00393,0.16,-6.248,0.0371,0.366
21407,goth,137.0,4,0,0.057,0.467,0.966,0.762,0.0627,-10.644,0.0565,0.387
21408,goth,143.0,4,0,0.000182,0.466,0.908,0.00571,0.33,-3.796,0.0404,0.644
21409,goth,93.0,3,0,0.015,0.446,0.953,0.00289,0.0945,-4.128,0.0684,0.285
21410,goth,128.0,4,1,0.0152,0.432,0.776,0.0153,0.834,-3.474,0.0443,0.667
21411,goth,141.0,4,0,0.19,0.562,0.892,0.956,0.233,-6.679,0.0808,0.545
21412,goth,151.0,4,0,0.00145,0.429,0.867,0.00386,0.0754,-13.023,0.0412,0.647
21413,goth,115.0,4,0,9.83e-05,0.516,0.92,0.00193,0.342,-6.316,0.0388,0.276
21414,goth,144.0,4,0,0.000508,0.512,0.914,0.627,0.34,-3.564,0.0395,0.35
21415,goth,97.0,4,1,0.445,0.517,0.908,0.0131,0.0902,-2.816,0.0376,0.692
21416,goth,164.0,4,0,0.515,0.502,0.594,3.58e-05,0.082,-9.727,0.0302,0.633
21417,goth,90.0,4,1,0.148,0.285,0.619,0.0243,0.22,-8.965,0.04,0.131
21418,goth,142.0,4,0,0.0004,0.5,0.915,0.00507,0.0923,-3.701,0.0594,0.425
21419,goth,101.0,3,0,0.0114,0.443,0.779,0.000564,0.289,-5.4,0.0385,0.187
21420,goth,166.0,4,1,4.88e-05,0.346,0.837,0.706,0.066,-7.883,0.0839,0.0589
21421,goth,130.0,4,1,0.00538,0.524,0.717,0.209,0.0922,-6.362,0.0277,0.382
21422,goth,145.0,4,0,0.0488,0.394,0.523,0.00126,0.0491,-14.145,0.0413,0.235
21423,goth,101.0,4,0,0.024,0.474,0.977,0.604,0.0931,-8.651,0.15,0.0449
21424,goth,100.0,4,1,0.00628,0.495,0.921,0.00133,0.325,-4.365,0.0346,0.344
21425,goth,100.0,4,0,0.499,0.446,0.649,0.000221,0.967,-5.974,0.0308,0.12
21426,goth,135.0,4,1,0.138,0.489,0.609,0.0,0.203,-9.509,0.0986,0.193
21427,goth,136.0,4,0,0.0105,0.465,0.69,0.0,0.183,-9.782,0.0297,0.836
21428,goth,140.0,4,1,0.000184,0.49,0.949,0.000999,0.18,-4.433,0.0767,0.328
21429,goth,120.0,3,1,0.0125,0.333,0.629,0.00279,0.14,-8.187,0.0355,0.197
21430,grindcore,97.0,4,1,1.97e-05,0.207,0.949,0.755,0.213,-6.403,0.123,0.122
21431,grindcore,112.0,4,1,0.000325,0.282,0.998,0.929,0.118,-2.561,0.193,0.0538
21432,grindcore,123.0,4,1,0.000123,0.338,0.992,2.14e-05,0.236,-5.852,0.194,0.0572
21433,grindcore,86.0,5,1,0.914,0.631,0.41,0.0,0.581,-18.847,0.428,0.828
21434,grindcore,96.0,3,0,3.77e-06,0.193,0.992,0.875,0.0971,-1.115,0.0977,0.0633
21435,grindcore,105.0,3,0,1.11e-06,0.18,0.862,0.942,0.262,-9.619,0.0972,0.135
21436,grindcore,123.0,1,1,1.49e-06,0.256,0.974,0.000174,0.389,-6.853,0.163,0.143
21437,grindcore,111.0,4,0,2.9e-06,0.312,0.988,0.2,0.0983,-5.22,0.138,0.365
21438,grindcore,142.0,4,1,5.56e-05,0.182,0.997,0.00105,0.308,-4.992,0.15,0.0335
21439,grindcore,113.0,4,1,0.000232,0.312,0.992,0.869,0.0688,-4.608,0.131,0.104
21440,grindcore,127.0,4,1,1.28e-06,0.215,0.949,0.859,0.2,-5.764,0.102,0.41
21441,grindcore,119.0,4,0,0.0139,0.259,0.985,0.965,0.219,-5.671,0.279,0.0461
21442,grindcore,101.0,4,0,0.00144,0.535,0.896,0.201,0.11,-5.897,0.0618,0.698
21443,grindcore,126.0,4,0,4.01e-06,0.251,0.996,2.45e-06,0.823,-5.252,0.188,0.0391
21444,grindcore,114.0,4,1,0.000237,0.294,0.99,0.000256,0.277,-3.289,0.196,0.289
21445,grindcore,151.0,4,1,2.91e-06,0.201,0.984,0.793,0.0796,-5.108,0.384,0.213
21446,grindcore,89.0,3,1,1.03e-05,0.438,0.995,0.968,0.231,-5.126,0.156,0.0771
21447,grindcore,158.0,4,1,3.9e-06,0.152,0.987,0.871,0.0456,-4.281,0.13,0.206
21448,grindcore,96.0,3,0,7.67e-05,0.297,0.995,0.0139,0.362,-3.567,0.229,0.0587
21449,grindcore,136.0,4,1,1.6e-06,0.195,0.977,0.851,0.272,-5.364,0.142,0.0936
21450,grindcore,105.0,4,1,3.71e-06,0.231,0.929,0.834,0.204,-4.552,0.102,0.153
21451,grindcore,95.0,4,0,3.16e-05,0.358,0.93,0.919,0.141,-7.288,0.0707,0.783
21452,grindcore,128.0,4,1,9.75e-05,0.569,0.967,0.0324,0.108,-2.905,0.093,0.742
21453,grindcore,112.0,4,1,2.91e-06,0.186,0.975,0.821,0.348,-3.759,0.101,0.0337
21454,grindcore,124.0,4,0,0.0119,0.33,0.812,0.9,0.381,-4.34,0.129,0.361
21455,grindcore,122.0,4,1,4.21e-06,0.276,0.995,4.59e-06,0.378,-5.092,0.211,0.0394
21456,grindcore,128.0,4,0,6.03e-06,0.323,0.929,0.692,0.458,-5.993,0.0676,0.221
21457,grindcore,131.0,4,1,9.19e-06,0.252,0.929,0.843,0.172,-4.965,0.16,0.431
21458,grindcore,107.0,4,1,4.15e-05,0.226,0.995,0.293,0.349,-5.056,0.128,0.0739
21459,grindcore,123.0,4,1,0.101,0.211,0.998,0.842,0.406,-2.793,0.162,0.0362
21460,grindcore,101.0,4,0,1.54e-06,0.182,0.834,0.896,0.114,-11.949,0.0702,0.308
21461,grindcore,141.0,4,0,5.94e-06,0.234,0.938,0.829,0.244,-12.049,0.188,0.0487
21462,grindcore,171.0,4,1,1.12e-05,0.15,0.958,0.00109,0.187,-4.583,0.0891,0.162
21463,grindcore,130.0,4,0,6.62e-06,0.241,0.992,0.205,0.102,-4.553,0.189,0.146
21464,grindcore,180.0,4,1,3.78e-05,0.387,0.554,0.282,0.126,-6.597,0.234,0.419
21465,grindcore,145.0,3,1,2.63e-05,0.218,0.998,0.0912,0.334,-5.096,0.228,0.0274
21466,grindcore,146.0,1,1,6.41e-06,0.221,0.994,0.884,0.346,-3.746,0.188,0.0569
21467,grindcore,133.0,4,1,2.89e-06,0.255,0.991,0.768,0.128,-2.411,0.127,0.0383
21468,grindcore,107.0,4,1,9.84e-05,0.312,0.992,0.0042,0.34,-5.267,0.164,0.0567
21469,grindcore,119.0,4,0,0.00403,0.325,0.993,0.916,0.66,-5.706,0.119,0.027
21470,grindcore,122.0,4,0,9.03e-06,0.313,0.996,0.863,0.188,-5.858,0.176,0.14
21471,grindcore,120.0,4,1,5.93e-05,0.278,0.99,0.00159,0.223,-4.9,0.126,0.0276
21472,grindcore,107.0,4,1,1.1e-06,0.199,0.948,0.871,0.0894,-4.533,0.124,0.0841
21473,grindcore,106.0,4,1,2.14e-05,0.235,0.901,0.0971,0.276,-9.337,0.067,0.299
21474,grindcore,128.0,4,0,8.93e-06,0.26,0.999,0.000225,0.0686,-1.617,0.124,0.0381
21475,grindcore,92.0,4,1,5.05e-06,0.23,0.961,0.143,0.107,-7.136,0.0788,0.224
21476,grindcore,215.0,4,1,0.00215,0.259,0.989,3.04e-05,0.37,-7.542,0.517,0.103
21477,grindcore,111.0,4,1,7.85e-05,0.259,0.986,0.674,0.333,-4.004,0.135,0.0833
21478,grindcore,66.0,3,1,0.000107,0.222,0.994,0.000408,0.181,-5.394,0.125,0.0247
21479,grindcore,109.0,4,1,1.47e-05,0.212,0.975,0.0203,0.0882,-5.284,0.114,0.0395
21480,grindcore,117.0,4,1,3.32e-06,0.391,0.995,0.929,0.39,-3.087,0.0782,0.0936
21481,grindcore,105.0,4,0,0.00165,0.236,0.968,0.823,0.227,-10.518,0.143,0.0347
21482,grindcore,113.0,3,1,6.73e-06,0.24,0.973,0.955,0.151,-14.12,0.0733,0.0381
21483,grindcore,116.0,4,1,0.000118,0.271,0.994,0.97,0.815,-5.547,0.239,0.0368
21484,grindcore,88.0,4,1,2.17e-05,0.226,0.976,0.537,0.0469,-4.087,0.184,0.184
21485,grindcore,106.0,4,1,1.31e-06,0.215,0.87,0.871,0.12,-11.143,0.1,0.215
21486,grindcore,142.0,4,1,0.00127,0.222,0.999,0.885,0.129,-1.818,0.232,0.0331
21487,grindcore,115.0,4,0,1.88e-06,0.246,0.988,0.265,0.435,-5.672,0.157,0.0986
21488,grindcore,122.0,4,0,4.47e-06,0.212,0.972,0.00159,0.722,-5.54,0.181,0.0668
21489,grindcore,97.0,4,0,1.01e-06,0.221,0.996,0.941,0.178,-1.457,0.125,0.146
21490,grindcore,150.0,4,0,0.000173,0.333,0.959,0.762,0.286,-3.95,0.0955,0.537
21491,grindcore,119.0,3,1,1.9e-05,0.303,0.91,0.16,0.201,-4.643,0.16,0.212
21492,grindcore,102.0,4,1,1.16e-05,0.246,0.988,0.0743,0.0373,-4.771,0.115,0.0748
21493,grindcore,154.0,4,1,7.94e-06,0.234,0.999,0.464,0.24,-1.99,0.279,0.109
21494,grindcore,126.0,4,0,0.0,0.237,0.962,0.901,0.127,-6.845,0.169,0.236
21495,grindcore,150.0,4,1,5.07e-06,0.189,0.979,0.952,0.218,-11.812,0.093,0.078
21496,grindcore,137.0,4,0,1.52e-06,0.253,0.933,0.378,0.232,-5.631,0.154,0.2
21497,grindcore,181.0,4,1,0.00122,0.16,0.994,0.963,0.327,-1.388,0.168,0.0365
21498,grindcore,145.0,4,1,3.8e-05,0.129,0.734,0.142,0.0894,-11.277,0.0719,0.11
21499,grindcore,188.0,4,1,0.151,0.129,0.764,0.948,0.18,-12.12,0.056,0.0905
21500,grindcore,119.0,4,1,4.31e-05,0.269,0.999,0.874,0.233,-6.573,0.185,0.0357
21501,grindcore,110.0,4,1,0.000581,0.272,0.994,0.0376,0.311,-5.134,0.418,0.0333
21502,grindcore,81.0,4,0,0.000218,0.325,0.963,0.272,0.568,-4.951,0.225,0.499
21503,grindcore,116.0,4,0,1.33e-06,0.189,0.993,0.97,0.279,-4.718,0.192,0.0359
21504,grindcore,100.0,4,1,1.2e-06,0.232,0.982,0.928,0.357,-4.07,0.167,0.12
21505,grindcore,97.0,4,0,2.12e-06,0.195,0.997,0.343,0.264,-4.485,0.122,0.157
21506,grindcore,128.0,4,1,3.08e-06,0.32,0.961,0.915,0.558,-2.846,0.196,0.308
21507,grindcore,91.0,3,1,2.49e-05,0.141,0.997,0.8,0.359,-4.199,0.132,0.067
21508,grindcore,76.0,3,1,0.00013,0.166,0.856,0.958,0.531,-4.745,0.0805,0.141
21509,grindcore,93.0,4,1,3.02e-05,0.347,0.987,0.0214,0.341,-5.97,0.1,0.227
21510,grindcore,104.0,4,1,7.89e-06,0.28,0.937,0.871,0.105,-14.091,0.113,0.0513
21511,grindcore,125.0,4,1,0.000283,0.415,0.971,2.14e-06,0.368,-10.712,0.133,0.316
21512,grindcore,124.0,4,1,1.17e-06,0.17,0.848,0.876,0.295,-6.816,0.0771,0.163
21513,grindcore,85.0,4,1,0.00293,0.255,0.996,0.981,0.319,-3.705,0.224,0.0385
21514,grindcore,146.0,4,1,4.46e-06,0.307,0.996,0.813,0.31,-1.73,0.187,0.0524
21515,grindcore,89.0,4,0,1.08e-05,0.26,0.882,0.57,0.0554,-5.276,0.0997,0.297
21516,grindcore,98.0,4,1,1.3e-06,0.224,0.789,0.926,0.318,-10.617,0.0539,0.163
